0.96,0.0003418682,0.0001768396,5.97828e-05,0.000196316,7.98741e-05,0.0001746138,0.0001414556,0.0004363589,0.0003399692,0.0005007769,0.0003842551,0.0002697062,0.0001473663,0.0004465162,0.0004087344,0.0003732872,0.0001370161,0.0002333739,0.0003338283,0.0004018239,0.0004822148,0.0002487533,0.0001900183,0.0001710329,0.0005126801,0.0003095789,0.0004649599,0.0002257555,0.0002267929,4.73225e-05,0.0003351766,0.0005098436,0.0002459459,0.0005011829,0.0004366113,2.13992e-05,0.0001027427,4.76348e-05,0.0003299195,0.0001227949,2.0489e-06,7.62896e-05,0.0002392527,0.0001178549,0.0001506122,0.0002325956,0.0001422137,4.7236e-06,0.0005366568,0.0001232555,0.000178216,0.0001102798,0.0001913838,0.0004631461,0.0001568328,4.51174e-05,0.0004303587,0.0003392929,0.0001644008,0.0002159818,0.0001554054,0.0004182561,0.0004527125,0.0002421872,0.0003223206,4.38221e-05,0.0002474173,9.62505e-05,0.0004990853,0.0002121211,0.0003385933,0.0001919278,0.000273856,0.0002053261,3.66684e-05,0.0002589943,7.025e-05,0.000471103,0.00037518,0.0004880933,0.0002996034,0.0002588945,0.0002922437,0.0001884018,0.0005399057,0.0004288811,0.0003134101,4.86011e-05,6.56444e-05,0.0004174117,0.0004459048,0.0002425292,0.0004975846,0.0004467963,0.0001603785,0.0003723223,0.0003600187,3.9744e-05,0.0002963843,0.0002293769,0.0002029835,0.0001756264,0.0005362054,0.0001587599,4.29278e-05,0.000217776,9.50201e-05,0.0004638415,0.0004937033,0.000522676,0.0003246178,0.0005138794,0.0001280021,0.0002885121,1.43975e-05,0.0004789012,0.0002275976,0.000497941,1.60961e-05,0.0002231304,0.0001769089,0.0004308187,0.0004923061,1.2432e-05,0.0001212543,0.0003027646,6.53025e-05,4.4593e-06,0.0002519492,0.0004703771,0.0002382008,0.0005147801,0.0004827131,0.000240735,0.000119505,0.0005054732,0.0003407282,0.0005360902,0.0002782626,0.0001235869,0.0003052491,0.0004095378,0.0001327708,0.0003855599,3.03337e-05,0.0002377883,2.33451e-05,0.0003879153,0.000376013
0.0001320887,0.97,0.0002027888,0.0004130292,0.0003937108,0.0001893076,0.0001143502,8.61021e-05,0.0003255673,0.0001203303,0.0002222303,5.70523e-05,2.13268e-05,5.91556e-05,0.0001242448,0.0002368316,0.0002990041,0.0004068662,0.0002632973,0.0001057261,5.47325e-05,0.0003857638,0.0002099746,0.000355564,0.0003825416,0.0003511928,9.66923e-05,0.0001971714,0.0004305723,0.0003202434,0.0001846926,0.0004348315,0.0003062854,0.0003761735,0.0002632821,0.0001160597,0.0001745187,1.3156e-05,0.0001780655,3.38213e-05,0.0001036978,0.0002342292,0.0003575218,1.54395e-05,0.0003221556,0.0001667804,0.0002120939,7.50126e-05,0.0002302797,0.0001949526,0.0002535278,0.0003893578,6.42641e-05,0.0001297715,0.0001059894,0.0002185775,0.0002502438,0.0002439808,0.0003895129,8.73582e-05,0.0003540921,0.0003472407,0.0002079617,8.45459e-05,0.0001425162,8.68787e-05,0.000210788,0.0002236874,0.0001606872,0.0003240894,0.0004148091,0.0001608991,3.37569e-05,0.0002535162,6.99206e-05,4.67674e-05,0.0003849615,0.0004365784,0.0001253727,0.0001781552,0.0001716453,0.0001053157,9.65479e-05,2.36386e-05,0.0003733103,0.0004348466,0.0003364685,0.0002322696,0.0002213805,8.75269e-05,7.683e-05,0.0001577659,3.92405e-05,0.0001283388,0.0002709589,0.0001942693,0.0004354658,0.0003693109,0.0003690101,0.0002767735,0.0003499018,0.0001227132,0.0004398364,3.6564e-06,0.0002098771,1.87321e-05,0.0001651597,0.000219776,0.0004373856,0.0002076782,0.0003097487,0.0001675127,9.11709e-05,2.06845e-05,3.928e-05,4.06293e-05,0.0002570302,0.0001285029,5.28882e-05,0.0002761164,0.0003703979,0.0001049322,4.1315e-06,8.92437e-05,0.0003460429,0.0001664008,0.0001374434,5.30921e-05,4.16311e-05,0.000444012,6.21488e-05,0.0003587407,0.000226854,0.0001111943,5.83602e-05,1.94034e-05,0.0001786216,0.0004026792,4.45624e-05,0.0001039621,0.0001131351,6.6605e-06,9.81829e-05,0.0002044497,3.86448e-05,0.0003235047,0.0001719359,0.0003496606,0.0002643952,0.0002160664
0.0004873697,0.0003215732,0.95,0.0001144063,0.0001784743,0.0001576159,3.39035e-05,0.0002435488,0.0002738006,0.0004613107,0.0001040559,0.0004032014,0.0001016518,3.10691e-05,0.0006283869,0.0003332796,0.0005431941,0.0004565547,0.0001051098,0.0005024839,0.0004360169,0.0003954658,0.0006167179,0.0002398299,7.71109e-05,0.000179902,0.0006022854,0.0005228826,0.0005091172,0.0002351428,0.0005799925,0.0004084766,0.0004812292,0.0005114228,4.80956e-05,0.0006521116,7.79934e-05,0.0002675691,0.0003274689,0.0005785966,0.0001225996,0.00014863,0.000294906,0.0002087385,0.0006024331,0.0002839538,0.0003330667,0.0001253511,0.0003581033,0.0002298059,0.0003735762,0.0005078429,0.0002088021,0.0005700315,0.0003265565,6.92672e-05,0.0001893932,8.12014e-05,0.0004497102,0.0005190037,2.09778e-05,0.0004332274,2.05094e-05,0.0003173471,0.0004683733,0.0004156083,0.0006347961,0.0002147812,0.0005795267,0.0001848406,0.000608733,0.0003400927,0.000285652,0.000143355,0.0003721492,0.0004638306,0.0004719286,1.36558e-05,0.0005294275,0.0006240288,1.70714e-05,0.0005211302,0.0001643588,0.0006119034,0.0005202949,0.0005671884,0.0002322654,0.000550484,6.02563e-05,0.0001557851,0.0004581534,0.0004160479,0.0001831765,0.0005494597,0.0005221241,7.13249e-05,0.0004789754,0.0006369095,3.87058e-05,0.000158598,0.0002394289,0.0004590315,8.42914e-05,0.0005906225,0.0003439165,0.0006066151,0.0002556737,0.0006331645,0.0004085843,0.000498324,0.0005354394,0.0006010103,0.0002872462,0.0001828475,0.0001679013,0.0001984731,0.0001697167,0.0004114199,0.000111552,0.0002646617,0.0004045078,0.0001597388,7.69007e-05,0.0002139676,0.0002072529,0.0003800251,0.0004955281,0.0004865798,0.0004664515,0.0006010429,0.0004227518,0.0003148228,6.86903e-05,0.0005283683,0.0001816937,0.0002552416,0.0001819769,0.0002910549,0.0004063714,0.0001933994,0.0002144165,0.0001996244,0.0001561429,8.82233e-05,0.0004237257,0.0003130147,0.0005188295,0.0002659202,0.0006085613,0.0005368101
0.000204587,0.0002538563,0.0002194132,0.98,0.0001968545,6.85554e-05,0.0001255196,2.39562e-05,0.0001603956,0.0001921699,1.94577e-05,0.0002020166,0.0002197097,4.26443e-05,0.0001906295,2.09097e-05,9.65801e-05,2.30506e-05,0.0002319834,0.0002282418,2.49655e-05,0.0001198167,0.00024792,0.0002355278,0.0001012136,2.17952e-05,8.4272e-06,9.4441e-06,0.0001447405,0.0001217817,0.0001537617,0.0002454207,0.0001988543,0.0002145408,0.0001514186,0.0002244366,5.54168e-05,0.0002246426,6.33645e-05,6.3524e-06,0.0001096961,5.78299e-05,0.000224252,1.67575e-05,0.0001066751,0.0001505664,0.0001427115,0.0001632921,3.45052e-05,6.15925e-05,0.0002160364,0.0001821977,0.0002095506,8.57477e-05,3.21087e-05,2.09817e-05,0.0001451369,0.0001183232,0.0001500158,0.0001643004,0.0001478244,2.58516e-05,7.12343e-05,0.0001356334,7.65795e-05,6.22594e-05,4.04905e-05,0.0001711507,0.0001774837,0.0001939357,0.0002282219,0.0002424793,0.0001540244,0.0002180899,0.0002175701,0.0001596793,4.21007e-05,6.98626e-05,0.0002396863,5.9082e-06,0.0001474889,0.0002347479,8.73523e-05,7.69064e-05,0.0002086428,0.0002485253,2.90896e-05,0.0002051596,0.0001864003,3.96436e-05,1.57845e-05,5.71845e-05,5.77975e-05,5.42067e-05,8.70326e-05,0.0001348574,0.0001875914,0.0001274066,0.0002485488,0.0002610307,0.0001198323,5.09882e-05,3.91851e-05,0.0001609164,0.0001280326,0.0002449219,9.99407e-05,0.0001941447,0.0002332801,0.0002546936,0.0002495383,8.89522e-05,4.87132e-05,2.59469e-05,0.0001567211,0.0001700755,0.0002522402,2.07787e-05,0.0002366091,0.0001136112,0.0001025915,1.7996e-05,6.43751e-05,0.0001809235,4.88768e-05,0.0002062859,2.28875e-05,7.26065e-05,0.0001214767,0.0001059788,0.0002498322,0.0001403056,0.0002585579,0.0001649048,0.0002096225,0.0001662838,7.4258e-06,0.000189788,0.0001674186,0.0001142068,0.0002114717,0.0001515723,7.16854e-05,0.0002433115,0.0002414238,5.07516e-05,0.0002032291,5.46771e-05,0.000207696,6.017e-07
0.0005240274,0.0005027391,0.000247053,0.0002717621,0.96,4.36173e-05,0.0002349235,0.000155974,0.0002087758,0.0003454316,0.0001180399,0.0003163781,0.0001570178,0.0003712692,0.0002431142,0.0004817734,0.0002929948,0.0003512695,0.0001706557,0.0003549534,0.0003891037,0.0004914364,0.0004510836,0.0001612799,0.0005633029,2.32862e-05,1.14382e-05,1.2322e-05,0.0002025093,0.0001811993,0.0002417921,0.0002494264,0.0005228564,0.0004071043,9.51073e-05,0.0002119656,2.47669e-05,0.0004240583,6.0421e-05,0.0005048243,0.000330685,1.69913e-05,0.0004648304,0.0004847757,0.0004441404,0.0004116357,0.0004183967,0.000153273,0.0003451174,0.0003802385,0.000562051,0.0003679016,0.0005045637,0.0003531907,0.0005358448,0.0001960563,0.0002580896,0.0001525499,9.45586e-05,0.0002428404,0.0002947887,0.0003599892,5.4743e-05,8.08767e-05,0.0001088299,0.0002462976,0.000179082,3.45408e-05,0.0002922953,0.0001840326,0.0001398281,0.000490426,0.0005589694,0.0003546049,0.0002820224,9.42201e-05,0.0005327512,0.0002498401,9.31783e-05,0.0004282339,0.0001414304,0.0002134676,0.0003027118,0.0001120956,1.61427e-05,0.0004232665,5.30428e-05,0.0004952421,7.1875e-05,4.12469e-05,0.0002783938,0.0001218791,1.81445e-05,0.0004272076,0.0002977286,0.0003046563,0.0002469159,0.0005455235,9.91356e-05,0.0002785941,0.0001863292,0.0002290186,0.0001563997,2.55666e-05,0.0001468575,5.51955e-05,0.0001808957,0.0003737151,0.0003031435,0.0002342858,0.0005643381,0.0004951658,0.0003516575,0.0002345499,0.000227242,9.44829e-05,0.0003404213,9.4033e-05,0.0002091396,0.0005278631,0.0004569209,0.0002380043,0.0004273835,7.71136e-05,0.0005302409,6.04318e-05,0.0001602781,0.0002173675,3.75518e-05,0.0002340911,0.0001366103,9.17135e-05,0.0001110035,0.0004138575,0.0004806585,0.0004981329,0.0005026659,8.64111e-05,0.0003878881,0.0001998239,0.0005157052,0.000557641,0.0002518044,1.46095e-05,0.0004710653,0.0003027302,0.0002965854,0.0002726127,1.27133e-05,3.90492e-05
0.0002126175,2.66858e-05,0.000196659,0.000124189,0.0001849943,0.97,0.0001177237,0.0002580004,0.0001133662,6.5681e-06,0.0002436866,0.0001302402,0.0001703228,0.0001218031,0.0002457567,3.93765e-05,0.0003210219,1.10346e-05,0.000372866,0.0003310013,4.01902e-05,0.0002714844,0.0001205993,0.0004308257,8.84228e-05,2.51458e-05,5.38662e-05,0.0004069346,0.0001859403,0.0001121292,0.0003196999,8.67301e-05,0.0003379514,0.0001741821,0.000240586,0.0002351179,2.5948e-06,7.04044e-05,7.54958e-05,0.0001652943,8.47511e-05,0.0002201142,0.0004383229,4.76002e-05,0.0001334649,5.63202e-05,0.0002466084,0.0001640213,0.0003902824,0.0002680137,0.0001149753,7.65372e-05,0.0002682448,0.0001333072,4.8637e-05,0.0002856666,0.000190054,2.40599e-05,0.0001664732,0.0004111567,7.87273e-05,8.20339e-05,9.9307e-06,0.000224894,0.000386549,0.0004082398,0.0001637712,5.31987e-05,0.0003780856,4.87314e-05,0.0003338672,0.0001938244,0.0001592818,0.0003745169,0.0003535355,0.0002320671,0.0003573589,0.0001645203,0.0002582277,0.0001766473,0.0003413809,0.0003694504,0.0002824395,0.0002842623,0.0001288151,0.0004199058,0.0004042871,0.0002577621,0.0001082843,0.0001003427,0.0003199403,0.0001880564,0.0003929397,0.0001715559,6.15769e-05,2.336e-06,4.03752e-05,0.000235055,1.60488e-05,0.0004161699,6.88207e-05,0.0002064847,0.0001292614,0.0003802385,0.000215538,7.16076e-05,7.6524e-05,0.0002221236,0.0002516746,8.7417e-06,5.30245e-05,0.0003381735,7.31316e-05,0.0002250009,4.548e-07,5.95476e-05,3.01027e-05,0.0002638021,0.0002463896,0.0004035694,0.0001146051,0.0003380156,0.000287776,9.9949e-05,0.0003579801,6.91691e-05,0.0003348833,0.000418274,0.0002234065,0.0002559045,3.72332e-05,0.0002968045,0.0003836731,5.91723e-05,0.0004228322,7.86336e-05,0.000296457,0.0002197575,8.14881e-05,0.0004212457,0.0001727395,0.000196415,0.0004170544,3.3829e-06,0.0002846137,0.0002613597,0.0004281976,0.0001744551,9.8274e-05,0.0004229227
0.0001695773,0.0001718988,3.43165e-05,0.0001227303,0.000250852,7.1293e-06,0.98,9.40871e-05,3.5286e-05,0.000147194,0.0002098482,0.0001124937,0.0001455736,0.0002187432,0.0001226246,0.00017717,8.49166e-05,8.82528e-05,0.0002173968,7.15941e-05,6.79022e-05,0.0001020485,0.0002216451,0.0001931915,0.0001331507,6.92605e-05,6.97701e-05,0.000109904,7.94817e-05,0.000200861,9.73319e-05,0.0002305763,4.9179e-06,1.86602e-05,0.0001289537,6.91482e-05,2.17317e-05,0.0001787005,0.000107387,0.0001529868,0.0001840901,0.000204435,0.000232141,8.63005e-05,6.25406e-05,0.0001792562,0.0002083591,0.0001879749,2.81825e-05,0.0001627515,6.50741e-05,5.28234e-05,0.0001208055,0.0001146832,2.47949e-05,3.57171e-05,0.0001545768,0.0002751853,0.0001299124,0.0001868001,0.0002659963,0.0001869805,1.83697e-05,3.1414e-05,0.0001559978,9.37923e-05,0.0002149728,5.4503e-05,0.0001120353,0.000252587,4.8031e-05,0.000124714,3.18039e-05,8.56329e-05,7.88549e-05,0.0001412135,0.0001514527,0.0001686901,0.0001483666,5.08208e-05,0.0001245012,0.0002242068,0.0001663511,0.0001097106,9.5811e-06,0.0002033778,0.0002106406,0.0001861918,4.854e-07,0.0001302419,0.00026376,0.0001560668,0.000138495,0.0001113684,0.0001414494,0.0001825907,0.0002829945,0.0002005337,4.60764e-05,0.0001349541,0.0001012294,0.0001269702,7.83631e-05,0.0001573713,0.0002166856,0.0002677485,0.0001283407,0.0002467571,0.0002084334,0.0002521468,0.0002012439,9.26962e-05,0.0001340873,0.0001062562,0.0002290932,9.79314e-05,0.0001930656,1.72533e-05,2.24531e-05,3.15518e-05,0.0002688425,0.0002764357,0.0001141861,6.44693e-05,7.62016e-05,0.0002193135,4.08486e-05,5.19128e-05,0.0001311491,5.5678e-05,0.0001548038,5.80422e-05,0.0002395058,0.0001058429,3.5049e-06,0.0002260281,0.0002206684,0.0001218603,0.0002209245,0.0001204653,0.0002347927,0.0001735399,1.74571e-05,3.93221e-05,0.0001557465,0.0001489701,0.000207277,3.66173e-05,0.0002487716,0.000181639
0.0002442626,0.0001358729,0.0001705712,8.51188e-05,1.30066e-05,0.0001823695,4.14229e-05,0.98,0.0002335497,1.62588e-05,0.0002324115,7.13242e-05,1.69396e-05,0.0002807511,0.0002658313,0.0002680151,0.0001735436,5.90617e-05,0.000229474,0.0001098071,0.0002138731,0.0002181547,7.43273e-05,0.0001713593,0.0001628305,2.68294e-05,1.92215e-05,0.0001836238,0.0001956623,0.0002461603,0.0001128364,0.0001012503,6.18023e-05,5.55598e-05,6.26379e-05,5.99217e-05,6.482e-06,0.0001051645,5.85156e-05,6.14605e-05,6.89309e-05,0.0002797672,0.0001077049,0.0001090626,0.0001520527,0.0001816317,2.0701e-06,0.0001548851,0.0002101464,0.0001924233,0.0002849126,0.0001206585,8.71243e-05,0.0001287563,3.24905e-05,0.0002693784,0.0002758958,0.0001560097,0.0001143119,6.26355e-05,7.33682e-05,4.57822e-05,0.0001612268,1.34349e-05,9.58498e-05,7.77692e-05,8.2271e-05,0.000169223,0.0002779981,9.84451e-05,0.0001457629,0.0002332613,8.24305e-05,0.0001517793,0.0002268992,0.0001181711,0.0002480408,0.0001471138,8.53168e-05,0.0002136696,0.000194317,3.75011e-05,0.0001067813,0.0001796129,0.0001184725,0.0001896305,0.000166155,0.0002073328,0.0001788505,0.0002583273,8.59638e-05,0.000283924,0.000258199,5.76004e-05,5.56738e-05,8.69767e-05,0.0001490534,8.76139e-05,0.0001037842,0.0001090309,0.000183615,0.0001088411,7.64134e-05,0.0001273138,0.0002765948,0.0001453079,0.000184499,0.0001245517,0.0001089484,8.26026e-05,1.83855e-05,0.000212695,5.99852e-05,1.66808e-05,0.0002050124,0.000211277,0.0001084233,0.0002671037,0.0002082228,5.2754e-05,0.0002236698,0.000147174,8.3517e-06,9.237e-05,0.0002706867,0.0001477229,7.72136e-05,3.82687e-05,8.52236e-05,0.0001079078,5.02252e-05,9.49835e-05,0.0001943043,0.0002403197,0.0001425279,0.0002496353,6.27933e-05,0.0002317067,4.23836e-05,5.45983e-05,1.77785e-05,2.08957e-05,0.00022419,0.0001792767,0.0002660039,2.11578e-05,7.43383e-05,7.45092e-05,6.42527e-05,3.55743e-05
7.00521e-05,0.0002043087,0.000191532,0.0002552552,0.0001141513,1.90442e-05,7.2454e-06,1.03946e-05,0.98,0.00020499,0.0002474065,0.0001702967,5.75284e-05,0.0002653275,0.0002418214,0.0001944137,0.0001668314,8.50007e-05,8.24536e-05,0.0002404224,1.01309e-05,0.0002010934,0.0001452576,0.0001556357,0.000242174,7.6321e-05,0.0002029796,2.8165e-06,4.27782e-05,0.0001457707,2.1323e-05,0.0001633554,4.52237e-05,1.28757e-05,5.49292e-05,0.0002135075,8.6018e-06,0.0001515268,0.0002633966,9.6209e-05,0.0001867791,0.0001596298,0.000179663,0.0002614813,4.24419e-05,8.31238e-05,0.0001815949,0.0001954987,6.08959e-05,0.0001775642,0.0001694791,0.000218406,0.0001745694,1.15786e-05,8.58419e-05,3.5548e-06,0.0001241308,6.29479e-05,0.0002586484,0.000161792,7.7331e-05,0.0001605713,0.0001047183,0.0001723585,0.0001738833,1.48068e-05,4.28903e-05,4.82713e-05,9.63786e-05,0.0002266506,0.0001079548,0.0001078896,0.0001499438,0.0001570746,4.36459e-05,6.2583e-05,3.87442e-05,3.7184e-06,0.0001857037,7.50684e-05,8.18438e-05,0.0002285548,0.0002519875,0.0002453197,0.0002362598,0.0001899771,0.0001725359,0.0001353255,1.7125e-06,0.0002245461,0.0001300512,0.0001853115,7.23149e-05,9.3889e-05,0.0001213899,0.0001824825,6.6547e-06,9.10736e-05,3.92041e-05,0.0001898251,8.52555e-05,9.27699e-05,3.71507e-05,0.0001532963,0.0001459656,3.86349e-05,0.0001518179,3.42889e-05,0.0001123554,0.0001922338,4.29027e-05,0.0002169131,9.13387e-05,7.05048e-05,0.000168363,5.60541e-05,0.0002123649,0.0001737337,0.0001004232,0.0001838407,0.0001131097,0.0002534814,6.6557e-05,5.94057e-05,3.42836e-05,0.0002568206,0.0002409076,0.0002243014,0.0002045396,0.0002118687,8.209e-07,9.17747e-05,0.0001177561,7.77976e-05,0.0002128256,0.0002328521,0.0001649648,0.0001519843,0.0001372866,0.0002580526,0.0001995517,4.49348e-05,2.67521e-05,0.0002097857,0.0001210185,0.0002411878,0.0001846841,0.0002325218,0.0001914636,0.0002620524
0.0001508262,0.0003387886,0.0003208543,0.0003204505,2.45917e-05,0.0003508873,0.0001871667,0.0002219183,0.0001392727,0.97,0.0003140111,0.0002685733,0.000189019,0.0001248752,0.0003515267,0.0001737733,0.0002978189,0.0001517369,0.0001877682,1.4318e-06,2.39058e-05,7.00527e-05,0.0003170484,0.0003677129,0.0002201658,0.000267915,0.0003332762,0.0003712549,7.37864e-05,0.0003260588,0.0002419779,0.0002649311,0.0002636554,0.0001350289,0.000236849,2.10072e-05,0.0002670986,0.000154323,0.0003175243,0.0002150254,8.71622e-05,1.06605e-05,7.23239e-05,5.35669e-05,0.0001720344,6.58685e-05,0.000357529,0.0002343928,1.7734e-05,0.0002992381,0.000149981,0.0003297176,0.0001138747,0.0001322838,0.0002006762,0.0002643021,0.000230825,0.0002739321,4.60049e-05,0.000127756,0.0002400147,0.0001678066,0.000311018,8.93881e-05,0.0001342336,0.0003393948,0.0003486454,0.000330167,9.81835e-05,5.27459e-05,0.0001449844,8.28975e-05,5.10948e-05,0.0002943977,0.0002298861,0.0003721116,0.0003694491,7.24753e-05,0.0003327723,0.0003088801,0.0003571481,0.0002672277,0.0003101582,3.79705e-05,0.0003594974,0.0002364044,0.0001048149,0.000324224,0.0003256568,0.0002589696,3.437e-05,0.000316115,0.0001884864,0.000227495,0.0003726091,0.0002147596,0.0003100812,0.000216755,0.0002417679,6.38738e-05,0.0002641555,4.57924e-05,9.79058e-05,0.0002506776,0.0003302633,0.0003541772,4.94727e-05,9.73294e-05,0.0003659011,0.0001895169,6.9642e-05,0.0002869988,0.0003151652,0.0002098615,0.0002571893,2.71293e-05,0.0002577969,0.0001210957,0.0002340939,0.0003342939,3.61092e-05,0.000259423,0.0002048372,0.0001330715,0.0002250617,3.5758e-06,2.4936e-05,0.0001035653,4.69249e-05,0.0002793575,7.53817e-05,0.0002459688,0.0001787902,4.68788e-05,0.0003191605,0.0003064442,4.03678e-05,8.36588e-05,0.0001868382,4.00258e-05,0.0002988284,0.0003303327,0.0002150948,2.90827e-05,4.60651e-05,0.0003448418,0.000281304,0.0001712491,0.0002134135,8.82694e-05
